index,y
2023-01-01_V5L,27.41221046447754
2023-01-01_BI7,71.362548828125
2023-01-01_Q5M,45.70904541015625
2023-01-01_1EB,192.22543334960938
2023-01-01_AOW,29.1298885345459
2023-01-01_1VL,4.899209022521973
2023-01-01_YX9,21.452171325683594
2023-01-01_7EJ,167.9051055908203
2023-01-01_0WC,13.43580150604248
2023-01-01_NEB,16.13050079345703
2023-01-01_WQR,95.57373046875
2023-01-01_WQO,46.998138427734375
2023-01-01_LHY,48.039772033691406
2023-01-01_193,12.813785552978516
2023-01-01_PQF,363.0625915527344
2023-01-01_A1R,386.77001953125
2023-01-01_T2H,275.77734375
2023-01-01_9P6,174.2819061279297
2023-01-01_I6E,26.397207260131836
2023-01-01_TMT,2811.307861328125
2023-01-01_6HE,457.8908996582031
2023-01-01_700,1360.518310546875
2023-01-01_SZ5,441.3342590332031
2023-01-01_H2M,14.941441535949707
2023-01-01_OWM,29.373538970947266
2023-01-01_SSM,1746.5570068359375
2023-01-01_G1F,935.663818359375
2023-01-01_QTM,3774.9091796875
2023-01-01_K6N,7881.73291015625
2023-01-01_N6O,23.997854232788086
2023-01-01_HZ1,38.10298538208008
2023-01-01_ZIK,5165.69140625
2023-01-01_294,3047.40625
2023-01-01_Y1C,4889.19873046875
2023-01-01_BUH,1408.005615234375
2023-01-01_XM1,2936.276123046875
2023-01-01_0GU,44.642120361328125
2023-01-01_B34,20.21942710876465
2023-01-01_NXN,269.4639587402344
2023-01-01_9MC,56.53007507324219
2023-01-01_JFA,1677.6885986328125
2023-01-01_AGN,661.8059692382812
2023-01-01_W68,550.9672241210938
2023-01-01_3T2,966.072509765625
2023-01-01_WMZ,3182.6376953125
2023-01-01_WO7,2222.224853515625
2023-01-01_BL1,791.5307006835938
2023-01-01_YJK,107.15866088867188
2023-01-01_92P,4.83862829208374
2023-01-01_DS2,3312.199462890625
2023-01-01_488,1265.545166015625
2023-01-01_RVB,1083.5565185546875
2023-01-01_X2X,4743.77001953125
2023-01-01_4RW,2192.3046875
2023-01-01_MPO,2068.49658203125
2023-01-01_MX8,4134.11328125
2023-01-01_MBB,1311.706787109375
2023-01-01_FTX,1105.4169921875
2023-01-01_PD6,4974.8896484375
2023-01-01_T16,1728.90625
2023-01-01_I10,4117.55517578125
2023-01-01_WNT,992.235107421875
2023-01-01_4EG,4295.4111328125
2023-01-01_HN1,292.43402099609375
2023-01-01_X3Q,3657.8671875
2023-01-01_ARC,2285.738525390625
2023-01-01_T5V,2618.027587890625
2023-01-01_K2M,3391.31640625
2023-01-01_V2R,4648.11669921875
2023-01-01_PEA,1055.4954833984375
2023-01-01_OE1,3063.53759765625
2023-01-01_T29,535.6668090820312
2023-01-01_2AC,1127.4918212890625
2023-01-01_W14,318.135009765625
2023-01-01_BDC,115.6477279663086
2023-01-01_P6E,173.93991088867188
2023-01-01_N9K,443.49609375
2023-01-01_V2P,1188.50439453125
2023-01-01_4CZ,6735.5244140625
2023-01-01_9LN,102.85690307617188
2023-01-01_6FB,653.9393920898438
2023-01-01_XXI,650.3480224609375
2023-01-01_959,2534.802490234375
2023-01-01_2SG,1990.829345703125
2023-01-01_GW7,3394.9482421875
2023-01-01_CQT,37232.07421875
2023-01-01_B5A,4752.505859375
2023-01-01_YAQ,1924.914306640625
2023-01-01_RPX,1056.4227294921875
2023-01-01_VTP,1781.5228271484375
2023-01-01_4MO,431.16064453125
2023-01-01_034,6252.43798828125
2023-01-01_VV4,15.108458518981934
2023-01-01_BJ5,66.93745422363281
2023-01-01_KBV,30282.345703125
2023-01-01_J52,4353.630859375
2023-01-01_56W,6863.8037109375
2023-01-01_94K,2377.186279296875
2023-01-01_C5E,5891.79931640625
2023-01-01_VTE,8382.2080078125
2023-01-01_KEC,3460.53173828125
2023-01-01_PUW,579.0958251953125
2023-01-01_GMD,24273.767578125
2023-01-01_UC4,841.239990234375
2023-01-01_6TL,441.6423034667969
2023-01-01_M36,33196.015625
2023-01-01_X6B,918.779541015625
2023-01-01_O5P,21171.130859375
2023-01-01_CET,10280.4140625
2023-01-01_E6L,6701.224609375
2023-01-01_9IV,269.7362365722656
2023-01-01_0ZP,710.990234375
2023-01-01_52H,1059.021484375
2023-01-01_PWO,1015.3530883789062
2023-01-01_3Y4,256.5107116699219
2023-01-01_NSN,4582.84765625
2023-01-01_GIE,1092.9844970703125
2023-01-01_IJC,11264.6201171875
2023-01-01_BJM,6487.92333984375
2023-01-01_TV1,1754.7244873046875
2023-01-01_AZV,5186.0107421875
2023-01-01_TCL,1329.41552734375
2023-01-01_VEO,3447.409423828125
2023-01-01_ZSR,1878.643798828125
2023-01-01_4AH,1309.655029296875
2023-01-01_8XN,1825.83154296875
2023-01-01_ESA,5226.7490234375
2023-01-01_2T1,6633.56005859375
2023-01-01_0JU,3759.35986328125
2023-01-01_48S,1073.8035888671875
2023-01-01_NEG,1403.774169921875
2023-01-01_N6I,14894.16015625
2023-01-01_0TR,661.534423828125
2023-01-01_QL3,562.4021606445312
2023-01-01_Z76,2108.052001953125
2023-01-01_VBL,365.42376708984375
2023-01-01_VMM,4939.56982421875
2023-01-01_BE1,1739.4337158203125
2023-01-01_XN6,115.38524627685547
2023-01-01_TGW,1993.6673583984375
2023-01-01_GUQ,1186.8623046875
2023-01-01_ANI,2187.89794921875
2023-01-01_TO8,929.4053955078125
2023-01-01_I7J,1414.6981201171875
2023-01-01_26J,2729.6298828125
2023-01-01_REW,5606.08056640625
2023-01-01_K4X,3353.852294921875
2023-01-01_XL2,2436.84619140625
2023-01-01_H2L,2467.685791015625
2023-01-01_I8O,5761.1591796875
2023-01-01_HXV,4240.453125
2023-01-01_W06,815.5010986328125
2023-01-01_0YY,29.29951286315918
2023-01-01_UM6,4155.8271484375
2023-01-01_B8A,13.445894241333008
2023-01-01_RF2,147.17991638183594
2023-01-01_JD3,1694.003173828125
2023-01-01_4YU,45.39277267456055
2023-01-01_N7J,1552.86279296875
2023-01-01_9WY,441.92449951171875
2023-01-01_HOX,25.457061767578125
2023-01-01_B3W,259.2195739746094
2023-01-01_VGQ,297.6622009277344
2023-01-01_BNR,50.165016174316406
2023-01-01_3KU,906.0047607421875
2023-01-01_V4D,80.3565673828125
2023-01-01_EBP,37.3349723815918
2023-01-01_34L,31.014169692993164
2023-01-01_JCW,5554.28125
2023-01-01_MK9,135.52076721191406
2023-01-01_5S5,11.06795597076416
2023-01-01_BZ0,36.103973388671875
2023-01-01_59A,18.952407836914062
2023-01-01_4IM,12.919856071472168
2023-01-01_CWQ,386.53350830078125
2023-01-01_30I,26.924793243408203
2023-01-01_HW6,16.083866119384766
2023-01-01_JX6,1324.7049560546875
2023-01-01_FBH,1458.6883544921875
2023-01-01_E9M,36.6517333984375
2023-01-01_P4J,1218.3563232421875
2023-01-01_SH9,7231.7578125
2023-01-01_6DU,69.95429229736328
2023-01-01_J9O,92.77191162109375
2023-01-01_5WG,90.60337829589844
2023-01-01_5PK,480.94696044921875
2023-01-01_4PO,4398.87939453125
2023-01-01_72S,172.43421936035156
2023-01-01_XOK,538.8023071289062
2023-01-01_GKH,316.8101806640625
2023-01-01_BPW,926.878173828125
2023-01-01_5U5,2467.82177734375
2023-01-01_CJP,280.4306640625
2023-01-01_NVE,1355.2493896484375
2023-01-01_T91,328.58209228515625
2023-01-01_BKJ,270.3155517578125
2023-01-01_XRB,502.53985595703125
2023-01-01_289,81.03916931152344
2023-01-01_87K,142.50564575195312
2023-01-01_EIZ,107.90735626220703
2023-01-01_3W6,1045.26806640625
2023-01-01_HOC,448.1778259277344
2023-01-01_651,346.8984680175781
2023-01-01_3NQ,146.34588623046875
2023-01-01_DBV,128.7202911376953
2023-01-01_QV8,76.32352447509766
2023-01-01_QQJ,21.902193069458008
2023-01-01_5GK,86.60285949707031
2023-01-01_FYB,691.4658813476562
2023-01-01_6WR,153.4235076904297
2023-01-01_5KB,31.31717300415039
2023-01-01_GV0,141.56614685058594
2023-01-01_VML,22.81046485900879
2023-01-01_EPD,186.26307678222656
2023-01-01_FA8,105.46117401123047
2023-01-01_I9K,96.51702117919922
2023-01-01_4UY,23.87284278869629
2023-01-01_CUF,275.6195068359375
2023-01-01_TEP,200.97189331054688
2023-01-01_RYX,91.88236999511719
2023-01-01_O7B,127.70368957519531
2023-01-01_357,87.94465637207031
2023-01-01_EK4,92.80046844482422
2023-01-01_V8D,95.02595520019531
2023-01-01_KY6,747.3629760742188
2023-01-01_I1K,40.685420989990234
2023-01-01_FK3,184.79136657714844
2023-01-01_UMC,43.86751937866211
2023-01-01_L58,9.978140830993652
2023-01-01_8QR,19.003902435302734
2023-01-01_O2O,21.141584396362305
2023-01-01_V6N,80.1745376586914
2023-01-01_BRZ,356.4566345214844
2023-01-01_BUY,174.13955688476562
2023-01-01_C3A,140.3941650390625
2023-01-01_276,50.87907028198242
2023-01-01_8WZ,28.299535751342773
2023-01-01_VI4,352.4516296386719
2023-01-01_J9C,112.39591217041016
2023-01-01_IOR,66.2170181274414
2023-01-01_NT4,393.5565185546875
2023-01-01_MM6,30.370145797729492
2023-01-01_G10,245.6840362548828
2023-01-01_JCN,2704.9501953125
2023-01-01_OOY,84.18958282470703
2023-01-01_30R,511.24920654296875
2023-01-01_CSD,728.3154296875
2023-01-01_MIH,1848.933349609375
2023-01-01_XIG,420.82440185546875
2023-01-01_8X9,1418.0106201171875
2023-01-01_GOJ,1611.3621826171875
2023-01-01_Z2T,635.4549560546875
2023-01-01_YTV,1091.680908203125
2023-01-01_OD3,258.7890625
2023-01-01_JXV,80.40441131591797
2023-01-01_XTG,3326.27685546875
2023-01-01_RR1,972.9956665039062
2023-01-01_6UW,1558.6522216796875
2023-01-01_1PW,1726.6885986328125
2023-01-01_IFB,85.40668487548828
2023-01-01_R83,3306.9755859375
2023-01-01_DSX,29.333446502685547
2023-01-01_F77,55.7972526550293
2023-01-01_F7I,95.46324920654297
2023-01-01_FSR,286.86322021484375
2023-01-01_TVC,4556.91845703125
2023-01-01_XKD,1650.834716796875
2023-01-01_W7F,1350.2869873046875
2023-01-01_45E,48.229923248291016
2023-01-01_BHE,75.47340393066406
2023-01-01_A8Q,853.7108154296875
2023-01-01_DMX,159.25811767578125
2023-01-01_B45,767.5819702148438
2023-01-01_0Y9,121.64080810546875
2023-01-01_182,133.6563262939453
2023-01-01_SAD,306.29144287109375
2023-01-01_1EX,500.4416198730469
2023-01-01_VA1,187.69508361816406
2023-01-01_FKG,59.620361328125
2023-01-01_856,726.86865234375
2023-01-01_Y5A,3236.72216796875
2023-01-01_KN2,26.26059913635254
2023-01-01_J4R,697.9345092773438
2023-01-01_YLE,164.87246704101562
2023-01-01_BRP,9720.841796875
2023-01-01_SYW,758.0548706054688
2023-01-01_003,132.98876953125
2023-01-01_ZXY,1357.559814453125
2023-01-01_EMR,561.6377563476562
2023-01-01_3XF,1367.02783203125
2023-01-01_47F,186.75177001953125
2023-01-01_Q70,917.0343017578125
2023-01-01_9IN,2624.327392578125
2023-01-01_H5M,750.7948608398438
2023-01-01_6A9,77.24246215820312
2023-01-01_969,217.78158569335938
2023-01-01_TGR,65.70423889160156
2023-01-01_NWM,156.39512634277344
2023-01-01_PBR,2622.504638671875
2023-01-01_RM4,111.17565155029297
2023-01-01_AOH,134.11221313476562
2023-01-01_8PU,635.7130126953125
2023-01-01_GTH,360.31549072265625
2023-01-01_R2F,342.4908447265625
2023-01-01_TXU,2180.6494140625
2023-01-01_WDG,419.4975280761719
2023-01-01_C4L,69.63825225830078
2023-01-01_MDL,172.73634338378906
2023-01-01_KA0,227.14617919921875
2023-01-01_VTD,415.0017395019531
2023-01-01_EHY,918.3678588867188
2023-01-01_43B,88.47411346435547
2023-01-01_HID,1223.30029296875
2023-01-01_495,81.61260986328125
2023-01-01_VEF,32.183807373046875
2023-01-01_5KJ,2813.70849609375
2023-01-01_VVQ,2191.675048828125
2023-01-01_KDO,813.5535888671875
2023-01-01_OUG,104.43245697021484
2023-01-01_F30,453.7725830078125
2023-01-01_TPX,28.448945999145508
2023-01-01_WIX,1168.2484130859375
2023-01-01_56P,432.7453918457031
2023-01-01_Z5T,46.87956237792969
2023-01-01_XUL,79.509765625
2023-01-01_25G,448.7796936035156
2023-01-01_OTS,146.910888671875
2023-01-01_W80,31.063743591308594
2023-01-01_3NS,91.53717803955078
2023-01-01_4SH,2335.5517578125
2023-01-01_11W,307.1639404296875
2023-01-01_GN3,568.9163818359375
2023-01-01_CYD,501.02581787109375
2023-01-01_1TE,213.6033935546875
2023-01-01_222,97.20015716552734
2023-01-01_7NG,283.55841064453125
2023-01-01_8E0,270.97161865234375
2023-01-01_B61,3631.94677734375
2023-01-01_B3D,1983.959228515625
2023-01-01_P3G,1521.8111572265625
2023-01-01_YDH,229.8651580810547
2023-01-01_APN,37.48753356933594
2023-01-01_WRR,177.86666870117188
2023-01-01_OYD,35.97239685058594
2023-01-01_D68,371.9312744140625
2023-01-01_K5Q,84.2658462524414
2023-01-01_Z1H,823.8775024414062
2023-01-01_WGP,577.5546264648438
2023-01-01_K71,129.31942749023438
2023-01-01_FBN,1398.353759765625
2023-01-01_745,3563.65625
2023-01-01_1TQ,38.417625427246094
2023-01-01_18L,4494.98046875
2023-01-01_5MR,22.55817413330078
2023-01-01_5ZC,2258.108154296875
2023-01-01_CRS,197.2323455810547
2023-01-01_VAU,1874.8873291015625
2023-01-01_KQC,3736.098388671875
2023-01-01_2PZ,4325.83154296875
2023-01-01_JP8,2109.920654296875
2023-01-01_1I8,51.47214889526367
2023-01-01_2P1,2205.619384765625
2023-01-01_B9M,15.73838996887207
2023-01-01_H1M,4284.17822265625
2023-01-01_1EJ,1473.6241455078125
2023-01-01_ROF,22.995269775390625
2023-01-01_EFN,56.97211456298828
2023-01-01_B65,685.4248046875
2023-01-01_Z4A,21.604772567749023
2023-01-02_0S9,1491.2353515625
2023-01-02_09U,615.0791625976562
2023-01-02_OM7,1728.9853515625
2023-01-02_I9U,1451.1787109375
2023-01-02_5SM,1560.0615234375
2023-01-02_S3E,742.3289184570312
2023-01-02_SWS,315.3417053222656
2023-01-02_WDP,296.96160888671875
2023-01-02_KO0,4231.2978515625
2023-01-02_RDK,885.00927734375
2023-01-02_4WI,8526.134765625
2023-01-02_DF2,70.75759887695312
2023-01-02_WVV,871.20458984375
2023-01-02_TFW,1244.9031982421875
2023-01-02_L6F,2443.81689453125
2023-01-02_X3T,1292.2244873046875
2023-01-02_I8D,2213.082275390625
2023-01-02_EOE,97.1308822631836
2023-01-02_MBC,1597.238525390625
2023-01-02_VS0,742.3356323242188
2023-01-02_EVR,213.6925811767578
2023-01-02_BZL,17.145889282226562
2023-01-02_ZII,9915.4189453125
2023-01-02_23N,1026.7349853515625
2023-01-02_W67,6726.29150390625
2023-01-02_2EW,8503.076171875
2023-01-02_ICH,618.2857055664062
2023-01-02_APM,24.085357666015625
2023-01-02_KY2,1370.3695068359375
2023-01-02_CS1,943.2518310546875
2023-01-02_4V8,1474.4498291015625
2023-01-02_214,8773.50390625
2023-01-02_2YA,15140.142578125
2023-01-02_L15,1739.15869140625
2023-01-02_PRZ,1462.8966064453125
2023-01-02_2UV,5219.59130859375
2023-01-02_OF0,4402.59326171875
2023-01-02_PCE,795.3756103515625
2023-01-02_UAJ,1589.478271484375
2023-01-02_K75,8152.07470703125
2023-01-02_9RF,2019.2384033203125
2023-01-02_6E0,4628.68359375
2023-01-02_033,4049.562255859375
2023-01-02_KHT,7613.12255859375
2023-01-02_P8U,4705.90869140625
2023-01-02_CW1,2307.202880859375
2023-01-02_AK3,1725.9017333984375
2023-01-02_IJR,4530.9423828125
2023-01-02_CM6,7749.9326171875
2023-01-02_NZP,6809.65869140625
2023-01-02_Q62,10809.4326171875
2023-01-02_12Q,441.795166015625
2023-01-02_AGN,2321.201904296875
2023-01-02_T2H,586.465576171875
2023-01-02_IAM,4330.1572265625
2023-01-02_DRI,142.2794647216797
2023-01-02_KAX,51.42235565185547
2023-01-02_BC6,2633.603515625
2023-01-02_6VM,147.8663330078125
2023-01-02_UCE,262.3962707519531
2023-01-02_0CM,25.322771072387695
2023-01-02_V5L,32.938228607177734
2023-01-02_BI7,180.1393585205078
2023-01-02_Q5M,212.1643829345703
2023-01-02_1EB,486.94720458984375
2023-01-02_AOW,199.4205322265625
2023-01-02_1VL,59.987545013427734
2023-01-02_YX9,83.45427703857422
2023-01-02_7EJ,313.7257995605469
2023-01-02_0WC,19.8818359375
2023-01-02_NEB,55.97957992553711
2023-01-02_WQR,190.0072479248047
2023-01-02_WQO,118.5637435913086
2023-01-02_LHY,50.78553771972656
2023-01-02_193,13.934954643249512
2023-01-02_PQF,1145.7659912109375
2023-01-02_3T2,2598.5390625
2023-01-02_1AA,384.6666564941406
2023-01-02_A1R,1307.3682861328125
2023-01-02_9P6,483.0320739746094
2023-01-02_W68,1986.2166748046875
2023-01-02_VZD,234.30763244628906
2023-01-02_TMT,7592.37109375
2023-01-02_6HE,986.9675903320312
2023-01-02_700,2853.542724609375
2023-01-02_SZ5,876.8236083984375
2023-01-02_H2M,35.53517532348633
2023-01-02_OWM,87.18549346923828
2023-01-02_SSM,4261.68603515625
2023-01-02_G1F,2335.720703125
2023-01-02_QTM,11197.4794921875
2023-01-02_K6N,9359.1591796875
2023-01-02_19G,2800.615234375
2023-01-02_N6O,40.443603515625
2023-01-02_ZIK,9774.017578125
2023-01-02_294,5116.62255859375
2023-01-02_Y1C,10824.1279296875
2023-01-02_BUH,3952.507568359375
2023-01-02_XM1,6664.443359375
2023-01-02_0GU,97.12340545654297
2023-01-02_B34,71.75531005859375
2023-01-02_NXN,709.6635131835938
2023-01-02_9MC,166.3897247314453
2023-01-02_JFA,3820.158447265625
2023-01-02_I6E,72.60196685791016
2023-01-02_HZ1,75.77007293701172
2023-01-02_UM6,16336.0966796875
2023-01-02_BDC,105.6419677734375
2023-01-02_WO7,16505.818359375
2023-01-02_92P,37.029075622558594
2023-01-02_DS2,5083.24462890625
2023-01-02_488,2136.837158203125
2023-01-02_RVB,2399.681640625
2023-01-02_X2X,7982.8193359375
2023-01-02_4RW,5190.0615234375
2023-01-02_MPO,3718.714599609375
2023-01-02_MX8,8802.390625
2023-01-02_MBB,4727.17724609375
2023-01-02_FTX,1835.48681640625
2023-01-02_PD6,13570.931640625
2023-01-02_T16,4753.89501953125
2023-01-02_I10,13460.9248046875
2023-01-02_WNT,1959.115966796875
2023-01-02_4EG,7626.734375
2023-01-02_HN1,681.2703247070312
2023-01-02_X3Q,8223.76953125
2023-01-02_ARC,4369.82861328125
2023-01-02_T5V,6847.12548828125
2023-01-02_K2M,6573.92431640625
2023-01-02_V2R,8585.8525390625
2023-01-02_OE1,4899.23779296875
2023-01-02_94K,2897.358154296875
2023-01-02_YJK,298.7633056640625
2023-01-02_BL1,3464.127685546875
2023-01-02_PEA,3665.474609375
2023-01-02_T29,2344.0068359375
2023-01-02_XN6,296.99853515625
2023-01-02_P6E,162.31959533691406
2023-01-02_N9K,430.1531982421875
2023-01-02_V2P,1429.2637939453125
2023-01-02_4CZ,17113.3671875
2023-01-02_9LN,300.56097412109375
2023-01-02_6FB,1372.00244140625
2023-01-02_XXI,2353.410400390625
2023-01-02_959,4983.611328125
2023-01-02_2SG,1593.06982421875
2023-01-02_GW7,8917.5625
2023-01-02_C5E,13407.1220703125
2023-01-02_CQT,69115.65625
2023-01-02_YAQ,5604.32861328125
2023-01-02_RPX,3540.364501953125
2023-01-02_VTP,1949.708740234375
2023-01-02_4MO,816.2346801757812
2023-01-02_034,7078.03173828125
2023-01-02_VV4,42.23969650268555
2023-01-02_BJ5,181.7902069091797
2023-01-02_KBV,77648.1796875
2023-01-02_J52,8436.4423828125
2023-01-02_2AC,3040.123291015625
2023-01-02_56W,12755.6806640625
2023-01-02_B5A,12932.5478515625
2023-01-02_WMZ,10187.8955078125
2023-01-02_VTE,10646.43359375
2023-01-02_0JU,8395.88671875
2023-01-02_GMD,126760.5703125
2023-01-02_UC4,3322.2587890625
2023-01-02_OQD,576.3273315429688
2023-01-02_6TL,1852.4661865234375
2023-01-02_M36,55822.41015625
2023-01-02_X6B,5452.57275390625
2023-01-02_O5P,46001.25390625
2023-01-02_CET,28563.646484375
2023-01-02_E6L,17084.9453125
2023-01-02_9IV,1432.7999267578125
2023-01-02_0ZP,1715.3121337890625
2023-01-02_52H,4469.00830078125
2023-01-02_PWO,1739.9052734375
2023-01-02_X95,346.7275390625
2023-01-02_3Y4,1014.1098022460938
2023-01-02_NSN,10424.115234375
2023-01-02_GIE,2494.36669921875
2023-01-02_IJC,29839.94921875
2023-01-02_BJM,11868.9736328125
2023-01-02_TV1,5737.61181640625
2023-01-02_AZV,8422.2294921875
2023-01-02_TCL,5160.083984375
2023-01-02_VEO,6247.44287109375
2023-01-02_PUW,2393.0048828125
2023-01-02_KEC,9366.43359375
2023-01-02_ZSR,6524.171875
2023-01-02_4AH,3538.8095703125
2023-01-02_48S,1614.9632568359375
2023-01-02_NEG,2833.670166015625
2023-01-02_N6I,18289.625
2023-01-02_0TR,2387.854736328125
2023-01-02_QL3,1341.476806640625
2023-01-02_Z76,4940.80419921875
2023-01-02_VBL,2154.480712890625
2023-01-02_VMM,10108.830078125
2023-01-02_BE1,9824.05859375
2023-01-02_TGW,4324.60302734375
2023-01-02_W06,3083.148681640625
2023-01-02_2T1,10843.857421875
2023-01-02_GUQ,3969.70068359375
2023-01-02_TO8,3511.37353515625
2023-01-02_I7J,4295.7802734375
2023-01-02_26J,8614.0908203125
2023-01-02_REW,11021.9248046875
2023-01-02_K4X,5624.39208984375
2023-01-02_XL2,5501.9345703125
2023-01-02_H2L,4834.6943359375
2023-01-02_I8O,19958.85546875
2023-01-02_HXV,7740.0625
2023-01-02_ESA,15964.6953125
2023-01-02_8XN,5509.697265625
2023-01-02_ANI,5285.5986328125
2023-01-02_0YY,60.23402404785156
2023-01-02_8QR,44.23359680175781
2023-01-02_B8A,29.39065933227539
2023-01-02_4YU,293.2767028808594
2023-01-02_N7J,3938.31396484375
2023-01-02_9WY,1027.407470703125
2023-01-02_HOX,62.629425048828125
2023-01-02_B3W,635.853515625
2023-01-02_VGQ,417.2099914550781
2023-01-02_BNR,113.91864776611328
2023-01-02_3KU,1719.5537109375
2023-01-02_V4D,289.4831848144531
2023-01-02_EBP,78.57090759277344
2023-01-02_34L,57.58903121948242
2023-01-02_JCW,12123.4345703125
2023-01-02_MK9,468.3163757324219
2023-01-02_5S5,9.550921440124512
2023-01-02_BZ0,66.26221466064453
2023-01-02_59A,35.1837272644043
2023-01-02_4IM,26.190065383911133
2023-01-02_CWQ,574.1478881835938
2023-01-02_30I,38.55377197265625
2023-01-02_HW6,27.791181564331055
2023-01-02_JX6,2389.963623046875
2023-01-02_F77,279.85614013671875
2023-01-02_E9M,46.10423278808594
2023-01-02_JD3,6066.78759765625
2023-01-02_QQJ,30.0493221282959
2023-01-02_RF2,443.197998046875
2023-01-02_P4J,2662.11279296875
2023-01-02_5WG,360.4807434082031
2023-01-02_5PK,1022.6371459960938
2023-01-02_4PO,19652.423828125
2023-01-02_72S,610.5474243164062
2023-01-02_XOK,1588.029296875
2023-01-02_GKH,933.9940795898438
2023-01-02_BPW,2918.498291015625
2023-01-02_5U5,5437.1357421875
2023-01-02_CJP,994.1790771484375
2023-01-02_NVE,3752.637939453125
2023-01-02_T91,946.60302734375
2023-01-02_BKJ,1227.855224609375
2023-01-02_XRB,1073.2744140625
2023-01-02_289,325.3197937011719
2023-01-02_87K,516.003662109375
2023-01-02_EIZ,496.7862854003906
2023-01-02_3W6,3185.50048828125
2023-01-02_HOC,1156.560791015625
2023-01-02_651,868.199951171875
2023-01-02_3NQ,518.850830078125
2023-01-02_DBV,517.5860595703125
2023-01-02_SH9,14680.2255859375
2023-01-02_QV8,472.48309326171875
2023-01-02_FBH,3109.19677734375
2023-01-02_5GK,197.01768493652344
2023-01-02_FYB,1602.2430419921875
2023-01-02_8WZ,33.98181915283203
2023-01-02_5KB,336.4680480957031
2023-01-02_MNO,18.030933380126953
2023-01-02_GV0,621.8536376953125
2023-01-02_VML,39.8378791809082
2023-01-02_EPD,654.3521728515625
2023-01-02_FA8,369.44805908203125
2023-01-02_I9K,357.391845703125
2023-01-02_EQX,44.7586784362793
2023-01-02_4UY,62.18906021118164
2023-01-02_CUF,503.1177673339844
2023-01-02_TEP,1023.3906860351562
2023-01-02_RYX,386.7773742675781
2023-01-02_O7B,352.6593017578125
2023-01-02_357,130.1476593017578
2023-01-02_EK4,442.10748291015625
2023-01-02_V8D,249.35296630859375
2023-01-02_KY6,3010.60986328125
2023-01-02_I1K,129.10992431640625
2023-01-02_FK3,379.81640625
2023-01-02_UMC,99.56948852539062
2023-01-02_L58,18.71967124938965
2023-01-02_W14,352.707275390625
2023-01-02_NZV,13.155624389648438
2023-01-02_6WR,388.4874267578125
2023-01-02_BRZ,1063.6885986328125
2023-01-02_BUY,416.33892822265625
2023-01-02_C3A,515.730224609375
2023-01-02_VI4,810.8340454101562
2023-01-02_J9C,107.60636901855469
2023-01-02_IOR,67.64413452148438
2023-01-02_NT4,937.4703369140625
2023-01-02_MM6,50.63144302368164
2023-01-02_G10,408.885009765625
2023-01-02_JCN,5714.47265625
2023-01-02_OOY,252.11448669433594
2023-01-02_30R,1085.4486083984375
2023-01-02_CSD,2172.926513671875
2023-01-02_XIG,753.4480590820312
2023-01-02_J9O,326.4299011230469
2023-01-02_R83,5072.79736328125
