index,y
2023-01-01_DSX,23.844486236572266
2023-01-01_F77,169.34927368164062
2023-01-01_F7I,137.38645935058594
2023-01-01_FSR,564.4957885742188
2023-01-01_TVC,7509.11474609375
2023-01-01_XKD,1796.8194580078125
2023-01-01_W7F,2098.5244140625
2023-01-01_45E,69.0132827758789
2023-01-01_BHE,119.01201629638672
2023-01-01_A8Q,1419.154052734375
2023-01-01_DMX,176.16323852539062
2023-01-01_B45,1134.128173828125
2023-01-01_0Y9,133.16314697265625
2023-01-01_182,260.5391540527344
2023-01-01_SAD,459.29071044921875
2023-01-01_1EX,935.601806640625
2023-01-01_VA1,357.7193908691406
2023-01-01_FKG,143.13040161132812
2023-01-01_856,800.3720092773438
2023-01-01_Y5A,3898.69140625
2023-01-01_KN2,72.72103118896484
2023-01-01_J4R,1052.5634765625
2023-01-01_YLE,201.93679809570312
2023-01-01_BRP,11507.0478515625
2023-01-01_SYW,1116.00146484375
2023-01-01_003,154.4384002685547
2023-01-01_ZXY,880.3441772460938
2023-01-01_EMR,611.973388671875
2023-01-01_3XF,2023.970703125
2023-01-01_47F,212.39883422851562
2023-01-01_Q70,3375.15478515625
2023-01-01_9IN,2965.48095703125
2023-01-01_H5M,981.9544067382812
2023-01-01_6A9,77.00702667236328
2023-01-01_969,221.35414123535156
2023-01-01_TGR,182.13681030273438
2023-01-01_NWM,207.5413360595703
2023-01-01_PBR,4182.23779296875
2023-01-01_RM4,242.4885711669922
2023-01-01_AOH,425.0200500488281
2023-01-01_8PU,1165.68994140625
2023-01-01_GTH,391.05108642578125
2023-01-01_R2F,385.80999755859375
2023-01-01_TXU,1856.1490478515625
2023-01-01_WDG,473.1964416503906
2023-01-01_C4L,155.1785430908203
2023-01-01_MDL,313.3033752441406
2023-01-01_KA0,370.687255859375
2023-01-01_VTD,212.2287139892578
2023-01-01_EHY,937.863525390625
2023-01-01_43B,146.56124877929688
2023-01-01_HID,1650.15380859375
2023-01-01_495,121.64900970458984
2023-01-01_VEF,32.25157165527344
2023-01-01_5KJ,3947.62255859375
2023-01-01_VVQ,2990.64208984375
2023-01-01_KDO,1548.4119873046875
2023-01-01_OUG,204.9049530029297
2023-01-01_F30,832.2097778320312
2023-01-01_TPX,51.826133728027344
2023-01-01_WIX,1360.3326416015625
2023-01-01_56P,700.3095703125
2023-01-01_Z5T,78.22269439697266
2023-01-01_XUL,76.68075561523438
2023-01-01_25G,617.2027587890625
2023-01-01_OTS,238.06231689453125
2023-01-01_W80,1000.0
2023-01-01_3NS,57.00143814086914
2023-01-01_4SH,1816.53076171875
2023-01-01_11W,604.3114013671875
2023-01-01_GN3,864.67626953125
2023-01-01_CYD,533.8785400390625
2023-01-01_1TE,163.78097534179688
2023-01-01_222,1171.689453125
2023-01-01_7NG,355.025390625
2023-01-01_8E0,435.7320861816406
2023-01-01_B61,1524.875
2023-01-01_B3D,8348.8544921875
2023-01-01_P3G,1359.1904296875
2023-01-01_YDH,303.50494384765625
2023-01-01_APN,56.031253814697266
2023-01-01_WRR,387.2676086425781
2023-01-01_OYD,44.06201934814453
2023-01-01_D68,371.69781494140625
2023-01-01_K5Q,410.57208251953125
2023-01-01_Z1H,1733.8809814453125
2023-01-01_WGP,995.816650390625
2023-01-01_K71,302.86285400390625
2023-01-01_FBN,1374.2607421875
2023-01-01_745,5406.9091796875
2023-01-01_1TQ,43.11216735839844
2023-01-01_18L,8150.017578125
2023-01-01_5MR,21.102638244628906
2023-01-01_5ZC,2281.020751953125
2023-01-01_CRS,146.1351776123047
2023-01-01_VAU,4135.591796875
2023-01-01_KQC,3804.560791015625
2023-01-01_2PZ,4760.24951171875
2023-01-01_JP8,4503.203125
2023-01-01_1I8,54.3269157409668
2023-01-01_2P1,2082.474365234375
2023-01-01_B9M,66.06999206542969
2023-01-01_H1M,2823.38427734375
2023-01-01_1EJ,2113.755859375
2023-01-01_ROF,19.21815299987793
2023-01-01_EFN,52.063968658447266
2023-01-01_B65,1316.6790771484375
2023-01-01_Z4A,30.821796417236328
2023-01-02_0S9,1183.878662109375
2023-01-02_09U,466.60064697265625
2023-01-02_OM7,1564.6025390625
2023-01-02_I9U,1233.8695068359375
2023-01-02_5SM,1100.4794921875
2023-01-02_S3E,456.65850830078125
2023-01-02_SWS,314.548095703125
2023-01-02_WDP,331.12847900390625
2023-01-02_KO0,3421.91650390625
2023-01-02_RDK,1015.3720703125
2023-01-02_4WI,8147.94140625
2023-01-02_DF2,65.82192993164062
2023-01-02_WVV,756.1672973632812
2023-01-02_TFW,1051.6541748046875
2023-01-02_L6F,2171.466552734375
2023-01-02_X3T,1177.8350830078125
2023-01-02_I8D,2212.497802734375
2023-01-02_EOE,90.72808837890625
2023-01-02_MBC,1156.0294189453125
2023-01-02_VS0,786.2057495117188
2023-01-02_EVR,220.7194366455078
2023-01-02_BZL,15.912405014038086
2023-01-02_ZII,7238.708984375
2023-01-02_23N,1116.7213134765625
2023-01-02_W67,4886.26220703125
2023-01-02_2EW,6270.43310546875
2023-01-02_ICH,880.130126953125
2023-01-02_APM,25.89436149597168
2023-01-02_KY2,1540.458251953125
2023-01-02_CS1,1298.06396484375
2023-01-02_4V8,1254.0360107421875
2023-01-02_214,9195.6123046875
2023-01-02_2YA,11215.5537109375
2023-01-02_L15,1942.916259765625
2023-01-02_PRZ,1065.1885986328125
2023-01-02_2UV,3381.5556640625
2023-01-02_OF0,2538.297607421875
2023-01-02_PCE,760.3467407226562
2023-01-02_UAJ,1432.1240234375
2023-01-02_K75,5938.75634765625
2023-01-02_9RF,1720.004150390625
2023-01-02_6E0,3760.266357421875
2023-01-02_033,3674.593994140625
2023-01-02_KHT,5585.9013671875
2023-01-02_P8U,5419.15771484375
2023-01-02_CW1,1941.2061767578125
2023-01-02_AK3,1430.584716796875
2023-01-02_IJR,5314.740234375
2023-01-02_CM6,6869.23486328125
2023-01-02_NZP,5495.26513671875
2023-01-02_Q62,7760.7236328125
2023-01-02_12Q,372.6257019042969
2023-01-02_AGN,2645.47265625
2023-01-02_T2H,600.2838134765625
2023-01-02_IAM,3575.486572265625
2023-01-02_DRI,164.38333129882812
2023-01-02_KAX,58.135398864746094
2023-01-02_BC6,2438.945556640625
2023-01-02_6VM,151.85430908203125
2023-01-02_UCE,306.81036376953125
2023-01-02_0CM,24.577789306640625
2023-01-02_V5L,24.292949676513672
2023-01-02_BI7,240.57501220703125
2023-01-02_Q5M,176.73870849609375
2023-01-02_1EB,391.472900390625
2023-01-02_AOW,200.19427490234375
2023-01-02_1VL,81.04823303222656
2023-01-02_YX9,114.57896423339844
2023-01-02_7EJ,292.6205749511719
2023-01-02_0WC,19.55394172668457
2023-01-02_NEB,50.83293914794922
2023-01-02_WQR,279.8723449707031
2023-01-02_WQO,137.3484649658203
2023-01-02_LHY,45.59414291381836
2023-01-02_193,22.21356773376465
2023-01-02_PQF,989.7881469726562
2023-01-02_3T2,2599.18994140625
2023-01-02_1AA,341.75067138671875
2023-01-02_A1R,1471.2794189453125
2023-01-02_9P6,451.8453063964844
2023-01-02_W68,1687.3570556640625
2023-01-02_VZD,279.0466613769531
2023-01-02_TMT,5199.55517578125
2023-01-02_6HE,1132.3489990234375
2023-01-02_700,3568.647216796875
2023-01-02_SZ5,733.1350708007812
2023-01-02_H2M,32.18881607055664
2023-01-02_OWM,82.20377349853516
2023-01-02_SSM,3625.68701171875
2023-01-02_G1F,2191.717041015625
2023-01-02_QTM,8657.7109375
2023-01-02_K6N,7950.50341796875
2023-01-02_19G,2057.8408203125
2023-01-02_N6O,39.87886428833008
2023-01-02_ZIK,9028.6494140625
2023-01-02_294,5886.62841796875
2023-01-02_Y1C,12201.6201171875
2023-01-02_BUH,2862.927490234375
2023-01-02_XM1,7733.88525390625
2023-01-02_0GU,96.00138854980469
2023-01-02_B34,75.33329772949219
2023-01-02_NXN,512.54443359375
2023-01-02_9MC,186.66595458984375
2023-01-02_JFA,3656.1826171875
2023-01-02_I6E,68.41983032226562
2023-01-02_HZ1,63.17173767089844
2023-01-02_UM6,14214.3037109375
2023-01-02_BDC,1000.0
2023-01-02_WO7,9985.99609375
2023-01-02_92P,47.11956787109375
2023-01-02_DS2,4548.443359375
2023-01-02_488,2354.85107421875
2023-01-02_RVB,1927.470703125
2023-01-02_X2X,8714.4287109375
2023-01-02_4RW,5295.14892578125
2023-01-02_MPO,3553.738525390625
2023-01-02_MX8,6041.34375
2023-01-02_MBB,4959.00341796875
2023-01-02_FTX,1661.375732421875
2023-01-02_PD6,11204.8603515625
2023-01-02_T16,4871.3232421875
2023-01-02_I10,11649.58203125
2023-01-02_WNT,2070.114013671875
2023-01-02_4EG,6376.17724609375
2023-01-02_HN1,406.3700256347656
2023-01-02_X3Q,9247.20703125
2023-01-02_ARC,3646.65283203125
2023-01-02_T5V,5838.193359375
2023-01-02_K2M,4914.9365234375
2023-01-02_V2R,6608.04638671875
2023-01-02_OE1,5824.693359375
2023-01-02_94K,3460.072021484375
2023-01-02_YJK,284.7279357910156
2023-01-02_BL1,3877.132568359375
2023-01-02_PEA,2732.18212890625
2023-01-02_T29,2040.9403076171875
2023-01-02_XN6,301.10040283203125
2023-01-02_P6E,1000.0
2023-01-02_N9K,574.07080078125
2023-01-02_V2P,1254.9512939453125
2023-01-02_4CZ,16982.90625
2023-01-02_9LN,358.5121765136719
2023-01-02_6FB,985.7953491210938
2023-01-02_XXI,2362.4404296875
2023-01-02_959,4593.38427734375
2023-01-02_2SG,2472.9443359375
2023-01-02_GW7,9519.751953125
2023-01-02_C5E,12306.23828125
2023-01-02_CQT,63216.7421875
2023-01-02_YAQ,6241.61181640625
2023-01-02_RPX,2992.820556640625
2023-01-02_VTP,1920.606689453125
2023-01-02_4MO,962.4979248046875
2023-01-02_034,6827.1982421875
2023-01-02_VV4,44.24021530151367
2023-01-02_BJ5,173.58262634277344
2023-01-02_KBV,75122.21875
2023-01-02_J52,6471.7841796875
2023-01-02_2AC,2312.89208984375
2023-01-02_56W,12077.12109375
2023-01-02_B5A,11728.017578125
2023-01-02_WMZ,8470.4052734375
2023-01-02_VTE,12592.623046875
2023-01-02_0JU,6758.81494140625
2023-01-02_GMD,90574.640625
2023-01-02_UC4,2582.68603515625
2023-01-02_OQD,1297.813720703125
2023-01-02_6TL,1669.360595703125
2023-01-02_M36,52994.3671875
2023-01-02_X6B,5738.990234375
2023-01-02_O5P,45560.22265625
2023-01-02_CET,24073.462890625
2023-01-02_E6L,13146.7041015625
2023-01-02_9IV,557.4852294921875
2023-01-02_0ZP,1657.7269287109375
2023-01-02_52H,2868.2744140625
2023-01-02_PWO,2297.33984375
2023-01-02_X95,1353.3250732421875
2023-01-02_3Y4,1075.9073486328125
2023-01-02_NSN,8105.47705078125
2023-01-02_GIE,2181.3017578125
2023-01-02_IJC,25580.6796875
2023-01-02_BJM,7232.83984375
2023-01-02_TV1,5500.4970703125
2023-01-02_AZV,8894.13671875
2023-01-02_TCL,5859.32958984375
2023-01-02_VEO,9524.41796875
2023-01-02_PUW,3153.5146484375
2023-01-02_KEC,9794.2841796875
2023-01-02_ZSR,4958.57568359375
2023-01-02_4AH,2603.010498046875
2023-01-02_48S,1523.305419921875
2023-01-02_NEG,2959.115234375
2023-01-02_N6I,13697.9462890625
2023-01-02_0TR,1933.760986328125
2023-01-02_QL3,1289.1407470703125
2023-01-02_Z76,5307.8310546875
2023-01-02_VBL,2073.074462890625
2023-01-02_VMM,10434.1123046875
2023-01-02_BE1,9295.2841796875
2023-01-02_TGW,4552.2978515625
2023-01-02_W06,3188.67529296875
2023-01-02_2T1,9171.900390625
2023-01-02_GUQ,3092.888427734375
2023-01-02_TO8,2741.8935546875
2023-01-02_I7J,3577.644775390625
2023-01-02_26J,7451.85546875
2023-01-02_REW,10532.7001953125
2023-01-02_K4X,4589.26318359375
2023-01-02_XL2,3887.239501953125
2023-01-02_H2L,3805.043212890625
2023-01-02_I8O,20159.1953125
2023-01-02_HXV,9655.8994140625
2023-01-02_ESA,14571.203125
2023-01-02_8XN,6159.01171875
2023-01-02_ANI,5129.61083984375
2023-01-02_0YY,177.46498107910156
2023-01-02_8QR,38.575374603271484
2023-01-02_B8A,19.678491592407227
2023-01-02_4YU,166.68341064453125
2023-01-02_N7J,2661.967529296875
2023-01-02_9WY,1158.648681640625
2023-01-02_HOX,52.434356689453125
2023-01-02_B3W,716.974609375
2023-01-02_VGQ,374.7305603027344
2023-01-02_BNR,98.767578125
2023-01-02_3KU,1500.85498046875
2023-01-02_V4D,298.43804931640625
2023-01-02_EBP,84.6161117553711
2023-01-02_34L,65.93501281738281
2023-01-02_JCW,11316.0830078125
2023-01-02_MK9,456.9856872558594
2023-01-02_5S5,17.164226531982422
2023-01-02_BZ0,47.63843536376953
2023-01-02_59A,36.006072998046875
2023-01-02_4IM,29.512174606323242
2023-01-02_CWQ,645.3062744140625
2023-01-02_30I,36.185829162597656
2023-01-02_HW6,29.046438217163086
2023-01-02_JX6,2129.830810546875
2023-01-02_F77,215.74928283691406
2023-01-02_E9M,44.267066955566406
2023-01-02_JD3,4054.2431640625
2023-01-02_QQJ,24.63042449951172
2023-01-02_RF2,501.38922119140625
2023-01-02_P4J,2734.242919921875
2023-01-02_5WG,293.0894470214844
2023-01-02_5PK,1142.111572265625
2023-01-02_4PO,17948.931640625
2023-01-02_72S,460.41070556640625
2023-01-02_XOK,1711.599853515625
2023-01-02_GKH,912.9998168945312
2023-01-02_BPW,2251.828125
2023-01-02_5U5,4039.71142578125
2023-01-02_CJP,1010.7901611328125
2023-01-02_NVE,3378.8935546875
2023-01-02_T91,1255.7489013671875
2023-01-02_BKJ,1446.7022705078125
2023-01-02_XRB,827.5088500976562
2023-01-02_289,225.03843688964844
2023-01-02_87K,563.3473510742188
2023-01-02_EIZ,475.5787048339844
2023-01-02_3W6,3826.4404296875
2023-01-02_HOC,976.5745239257812
2023-01-02_651,663.0286865234375
2023-01-02_3NQ,517.9635009765625
2023-01-02_DBV,556.1384887695312
2023-01-02_SH9,15729.076171875
2023-01-02_QV8,668.7919311523438
2023-01-02_FBH,2893.13330078125
2023-01-02_5GK,198.47543334960938
2023-01-02_FYB,1711.064208984375
2023-01-02_8WZ,37.52313232421875
2023-01-02_5KB,284.7118225097656
2023-01-02_MNO,21.85990333557129
2023-01-02_GV0,662.4785766601562
2023-01-02_VML,46.323265075683594
2023-01-02_EPD,456.17877197265625
2023-01-02_FA8,348.2315979003906
2023-01-02_I9K,299.1419677734375
2023-01-02_EQX,21.92856216430664
2023-01-02_4UY,58.86466979980469
2023-01-02_CUF,583.1766967773438
2023-01-02_TEP,1104.28759765625
2023-01-02_RYX,416.572509765625
2023-01-02_O7B,355.5272521972656
2023-01-02_357,131.16146850585938
2023-01-02_EK4,520.7385864257812
2023-01-02_V8D,190.69717407226562
2023-01-02_KY6,2227.008056640625
2023-01-02_I1K,99.56808471679688
2023-01-02_FK3,374.51190185546875
2023-01-02_UMC,99.80411529541016
2023-01-02_L58,14.357596397399902
2023-01-02_W14,1000.0
2023-01-02_NZV,13.660850524902344
2023-01-02_6WR,568.0814208984375
2023-01-02_BRZ,1216.5421142578125
2023-01-02_BUY,462.2723388671875
2023-01-02_C3A,362.6455993652344
2023-01-02_VI4,707.2901000976562
2023-01-02_J9C,136.31968688964844
2023-01-02_IOR,71.97595977783203
2023-01-02_NT4,1097.055908203125
2023-01-02_MM6,40.85014343261719
2023-01-02_G10,388.7663269042969
2023-01-02_JCN,4657.265625
2023-01-02_OOY,251.87759399414062
2023-01-02_30R,819.5087280273438
2023-01-02_CSD,1380.0050048828125
2023-01-02_XIG,694.235595703125
2023-01-02_J9O,429.2610168457031
2023-01-02_R83,4835.4326171875
